smiles,predict_density,predict_DetoD,predict_DetoP,predict_DetoQ,predict_DetoT,predict_DetoV,predict_HOF_S,predict_BDE,SA_calculated
Nn1c([N+](=O)[O-])nc2c(=N[N+](=O)[O-])n(N[N+](=O)[O-])c(C=N[N+](=O)[O-])nc21,1.8670942,8.535349,33.64784,5.9236646,3.8679323,654.606,458.1705,143.84111,4.596171295483728
O=c1c2nc[nH]c2nc(C=N[N+](=O)[O-])n1[N+](=O)[O-],1.7776693,7.378203,24.60396,4.7116213,2.800329,596.4831,138.00113,151.1712,4.1468458812509414
N=c1c2nc(C=N[N+](=O)[O-])n([N+](=O)[O-])c2n(N[N+](=O)[O-])c(=O)n1N,1.8492951,8.141241,30.524559,5.2678742,3.452355,658.4123,227.90686,145.53185,4.633478957836173
O=[N+]([O-])N=Cn1nnc2cc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c21,1.8182243,8.105701,29.883081,6.0654416,3.5233252,580.4079,367.9119,191.191,3.7723465825576934
Nn1c([N+](=O)[O-])nc2c1c(=NN[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n2C=N[N+](=O)[O-],1.8815928,8.487579,33.423317,5.488312,3.653506,668.3774,240.56534,155.01846,4.757544342999461
Nc1c(N)n([N+](=O)[O-])c2nnc(N)n2c1=O,1.7862271,7.0484276,22.627455,3.5672534,2.4771018,698.53906,54.955204,167.58998,3.706725398425255
N=c1nc([N+](=O)[O-])[nH]c(=Nc2nc(N)nc3c2nc([N+](=O)[O-])n3N[N+](=O)[O-])[nH]1,1.8045924,7.4698367,25.509502,4.3092346,2.7902746,651.0559,270.91058,154.08241,4.433378799723391
O=c1cc(N[N+](=O)[O-])nc2n(C=N[N+](=O)[O-])c([N+](=O)[O-])nn12,1.8352311,7.9399495,28.885324,5.1239796,3.170177,621.1298,161.93326,143.43962,4.218395325896013
O=[N+]([O-])N=Cc1nc2nncn2c([N+](=O)[O-])c1[N+](=O)[O-],1.8210498,8.050515,29.60211,5.8287435,3.4822757,597.3657,441.76425,189.31516,3.933408103083745
O=c1c2cn([N+](=O)[O-])nc2c([N+](=O)[O-])nc2c(C=N[N+](=O)[O-])nc(N[N+](=O)[O-])n12,1.8467363,7.8683577,28.542992,5.223896,3.0608644,587.2679,252.02985,148.77444,4.457465513237202
Nc1nc(=O)n2cc([N+](=O)[O-])nc2[nH]1,1.7357677,6.4095426,18.19198,3.0088766,1.8740093,626.9373,-118.65323,295.20703,3.4952903022913286
Nc1nc2cnc(N[N+](=O)[O-])c([N+](=O)[O-])n2n1,1.783263,7.6184053,26.315462,4.893698,3.160008,648.647,297.64255,142.35971,3.508369926322162
O=[N+]([O-])N=Cc1nn(C=N[N+](=O)[O-])c2c([N+](=O)[O-])noc12,1.8190492,8.227258,30.843102,6.1702614,3.7121058,600.0501,417.37796,174.1019,4.620048478731765
O=[N+]([O-])N=CC1=C(N[N+](=O)[O-])N(C=N[N+](=O)[O-])C([N+](=O)[O-])=C([N+](=O)[O-])C1=C1N=NN=N1,1.867034,8.509098,33.48691,6.1567388,3.8434227,624.0918,608.0211,133.3967,5.011960422786827
Nc1nc([N+](=O)[O-])c2nn(C=N[N+](=O)[O-])nc2n1,1.7826211,7.6895165,26.707514,4.951683,3.1830382,644.76434,396.67673,193.36803,4.154113699147331
N=c1c2[nH]c(=O)n([N+](=O)[O-])c2nc(C=N[N+](=O)[O-])n1N[N+](=O)[O-],1.882395,8.112708,30.651537,5.0002756,3.1986525,643.3189,134.5708,149.95796,4.549708247122636
Nc1cnc([N+](=O)[O-])n1[N+](=O)[O-],1.7629328,8.078675,29.218582,5.619873,3.7699585,672.05206,139.40106,156.11136,3.6664408169909635
Nc1nc2nc([N+](=O)[O-])n(N)c(=NC=N[N+](=O)[O-])c2n1[N+](=O)[O-],1.8422185,8.049238,29.794565,5.126489,3.39066,663.69293,344.7263,160.25587,4.561629558598045
O=[N+]([O-])N=Cc1c(C2=NOC(c3cnc([N+](=O)[O-])nc3N[N+](=O)[O-])=NC2)c([N+](=O)[O-])nn1C=N[N+](=O)[O-],1.7816532,7.7675695,27.256834,5.5317397,3.3103948,599.1413,418.7947,139.10866,4.890374400826857
Nc1nc(N[N+](=O)[O-])n2cc([N+](=O)[O-])cc2[n+]1[O-],1.7439353,7.3771234,24.235434,4.8196654,3.0484614,635.49927,126.09537,136.99956,3.965740425991915
O=[N+]([O-])N=Cc1nc2c([N+](=O)[O-])c(O)[nH]n2c1C=N[N+](=O)[O-],1.8334525,7.8339844,28.178986,5.1808925,3.1583478,610.8437,143.12927,186.19183,4.5598367861306945
O=[N+]([O-])N=Cc1ncc([N+](=O)[O-])c2c([N+](=O)[O-])nn(C=N[N+](=O)[O-])c12,1.8016249,7.9096656,28.410236,5.7886147,3.4024851,586.8096,392.14908,177.34087,4.387715300470557
O=[N+]([O-])N=Cc1nn([N+](=O)[O-])c2cc([N+](=O)[O-])oc12,1.810584,8.022505,29.286552,5.9720407,3.4633305,578.8951,193.74051,134.28511,4.287439893750762
Nc1c([N+](=O)[O-])c(=O)n2ncc([N+](=O)[O-])c2n1C=N[N+](=O)[O-],1.8449703,7.751686,27.630285,4.913546,2.9770732,607.7589,70.72905,197.10521,3.9235037285395418
Nn1c(=N[N+](=O)[O-])c2nc(C=N[N+](=O)[O-])n([N+](=O)[O-])c2n(C=N[N+](=O)[O-])c1=O,1.8751118,8.337744,32.178314,5.505101,3.5146563,640.3687,275.75122,138.80772,4.892258064413183
O=[N+]([O-])N=CN=C1C(N[N+](=O)[O-])=C(N[N+](=O)[O-])N(C=N[N+](=O)[O-])C(=C2N=NN=N2)N1[N+](=O)[O-],1.8808469,8.730619,35.403076,6.131535,4.0587554,661.9716,673.6885,125.361725,5.288232402355769
Nc1nn(C=N[N+](=O)[O-])c(=O)c([N+](=O)[O-])c1N,1.8112643,7.6822677,26.923424,4.636871,3.0714817,664.8854,33.925617,207.70717,3.9746606377846128
Nn1c(=N[N+](=O)[O-])c2c(n(C=N[N+](=O)[O-])c(=O)n2C=N[N+](=O)[O-])n(N[N+](=O)[O-])c1=O,1.8807226,8.309989,32.02008,5.2168903,3.405578,654.763,99.623505,148.4434,4.966204509856009
Nc1nc2[nH]c(=O)n(C=N[N+](=O)[O-])c(=NN[N+](=O)[O-])c2[nH]1,1.8022819,7.3410845,24.522995,4.0043077,2.6533475,667.4291,35.885838,167.09758,4.4361569807560555
Nc1nc2c(=NN[N+](=O)[O-])[nH]cnc2n1[N+](=O)[O-],1.81274,7.624403,26.585423,4.583465,3.0385597,666.48834,257.96567,161.14272,4.360893290984065
NC1=C(N[N+](=O)[O-])N(N[N+](=O)[O-])C(N[N+](=O)[O-])=C([N+](=O)[O-])C1=C1N=NN=N1,1.8766332,8.605145,34.33358,5.952017,3.977879,670.37634,541.7964,144.265,4.654525961838021
O=c1nc(N=CN[N+](=O)[O-])c2c(nc([N+](=O)[O-])n2[N+](=O)[O-])n1C=N[N+](=O)[O-],1.8557378,8.137504,30.533894,5.3123546,3.2872822,620.99396,185.18652,138.78862,4.741929807991868
Nn1nc([N+](=O)[O-])c2c(C=N[N+](=O)[O-])nn(C=N[N+](=O)[O-])c(=O)c21,1.8149294,7.938776,28.68886,5.3975024,3.3663898,625.00995,321.96274,171.44577,4.648308525143865
Nc1c(C=N[N+](=O)[O-])nn2c([N+](=O)[O-])nnc2c1N,1.77579,7.5649886,25.818512,4.9579406,3.230614,653.383,414.715,194.81526,4.059361160719087
Nc1nc2c(=N[N+](=O)[O-])n(C=N[N+](=O)[O-])c(=O)n(N)c2n1C=N[N+](=O)[O-],1.8404002,7.8675933,28.399126,4.784981,3.152022,662.3695,189.73523,165.47806,4.859886345650951
Nc1nc(N)n2c([N+](=O)[O-])nnc2c1N[N+](=O)[O-],1.8264146,7.6902256,27.187675,4.523811,3.0536194,677.822,232.1755,173.27046,3.6869683106073
N=c1c2nc(N)n(N)c(=NN[N+](=O)[O-])c2nc([N+](=O)[O-])n1N[N+](=O)[O-],1.8352226,8.014633,29.542196,4.9754667,3.407992,688.5299,339.35043,146.74976,4.491671515896923
Nn1c(=NC=N[N+](=O)[O-])c2nc([N+](=O)[O-])n(N[N+](=O)[O-])c2n(N)c1=O,1.8527043,8.1714,30.83159,5.185361,3.4786477,674.9504,261.27463,144.48138,4.685114872540278
Nn1c([N+](=O)[O-])nc2c(c1=NC=N[N+](=O)[O-])n(C=N[N+](=O)[O-])c(=O)c(=O)n2N,1.8506796,7.815858,28.13862,4.7417164,3.0247965,641.25055,122.68881,178.44208,4.765412326367445
N=c1c2c(nc([N+](=O)[O-])n1N[N+](=O)[O-])n(N)c(=O)n2C=N[N+](=O)[O-],1.857788,8.075239,30.173363,5.0175767,3.2908173,659.2522,161.85986,141.22017,4.56814049629771
Nc1c(C=N[N+](=O)[O-])c2nc3c(nc2n1C=N[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n3[N+](=O)[O-],1.8434119,7.879714,28.633934,5.0474834,3.1131845,618.98706,232.05441,151.446,4.822373212406847
NC(=NN[N+](=O)[O-])Nn1nnnc1N[N+](=O)[O-],1.8030409,8.761591,34.826225,5.823086,4.5132236,778.8128,505.4954,151.26877,4.209924441372329
O=[N+]([O-])N=Cc1nc([N+](=O)[O-])c([N+](=O)[O-])c2cnn(C=N[N+](=O)[O-])c12,1.8021451,7.91509,28.431313,5.804918,3.4056377,586.211,389.81064,176.64969,4.385127929632441
Nc1nc2c([N+](=O)[O-])cnn2c(N[N+](=O)[O-])c1[N+](=O)[O-],1.8402826,7.9478216,29.078812,5.2346373,3.2757437,627.9286,222.18991,135.22061,3.3552063614291736
Nc1onc2c([N+](=O)[O-])nn(C=N[N+](=O)[O-])c12,1.8040369,8.003338,29.068249,5.585517,3.5188425,631.3009,295.2961,188.79071,4.237403036690055
Nn1c([N+](=O)[O-])nc2c(N[N+](=O)[O-])nn(C=N[N+](=O)[O-])c2c1=O,1.8580251,8.158643,30.794817,5.3167276,3.4060886,642.3753,242.18329,140.41507,4.326599041574086
O=c1c(C=N[N+](=O)[O-])c([N+](=O)[O-])nc2n(C=N[N+](=O)[O-])c([N+](=O)[O-])cn12,1.8377751,7.876398,28.38932,5.2438297,3.0826755,589.38544,105.41501,180.03069,4.451888352339914
O=[N+]([O-])N=Cc1cc2nc([N+](=O)[O-])c([N+](=O)[O-])n2c(N[N+](=O)[O-])n1,1.7945901,8.009385,29.046307,5.74142,3.4802055,606.8191,303.8493,131.95575,4.1561210251438645
O=[N+]([O-])N=Cn1ncc2c([N+](=O)[O-])noc21,1.7765125,7.9151826,28.132898,5.951079,3.5474834,595.39886,324.1639,180.9315,4.270094978844835
Nc1nc2c(nc([N+](=O)[O-])n2N)c(=N[N+](=O)[O-])n1C=N[N+](=O)[O-],1.851812,8.062714,29.942936,5.0737433,3.3658144,666.3577,315.5046,163.19925,4.481399041574086
Nn1c(=O)n(N[N+](=O)[O-])c(=O)c2c1nc1n(N)c(=O)c(=C3N=NN3N[N+](=O)[O-])n21,1.8513331,7.6948214,27.367455,4.521178,2.8880584,642.4239,169.65112,160.34962,4.658861371225367
O=[N+]([O-])N=Cc1nc([N+](=O)[O-])c2nc(N[N+](=O)[O-])nc-2n1C=N[N+](=O)[O-],1.8352559,8.156614,30.578455,5.570149,3.4688215,623.5213,395.51022,139.18468,4.542954764188935
Nn1c([N+](=O)[O-])nn2c(C=N[N+](=O)[O-])nnc12,1.8169012,8.32637,31.595985,5.882937,3.9457824,671.49,558.0392,185.58412,4.178355210603098
O=[N+]([O-])N=Cc1cnc2nc([N+](=O)[O-])nc([N+](=O)[O-])n12,1.7940769,7.8138547,27.635363,5.4415374,3.245557,596.9124,315.16135,172.41647,4.001751692827336
Nn1c(C=N[N+](=O)[O-])nc2c1c(=NC=N[N+](=O)[O-])[nH]c(=O)n2[N+](=O)[O-],1.847814,7.9116983,28.86948,4.930024,3.1670175,645.1412,207.97037,156.83382,4.915042969816138
NN=c1n(N[N+](=O)[O-])c(=O)c2nc(N)[nH]c2n1N,1.7498349,7.1743937,23.153013,3.7229335,2.7780545,750.42737,134.70691,173.7884,4.14363177214576
Nc1nc(N[N+](=O)[O-])nc2c1c([N+](=O)[O-])nn2N,1.8073473,7.7275257,27.323994,4.752534,3.2063684,678.106,278.47162,149.17717,3.69438754137653
Nc1nc(N[N+](=O)[O-])c2c(N)nn([N+](=O)[O-])c2n1,1.7901207,7.5662794,26.007715,4.465823,3.0252676,680.78064,215.65234,155.50914,3.7384673490688387
N=c1c2nc([N+](=O)[O-])n(N)c2nc([N+](=O)[O-])n1C=N[N+](=O)[O-],1.8462217,8.0403385,29.781992,5.1998487,3.345706,645.69934,314.53973,183.57661,4.375327601218587
Nc1nc2c(c(=NN[N+](=O)[O-])n1N)n(N)c(=O)n2[N+](=O)[O-],1.84437,7.9299545,29.084696,4.6617002,3.2670283,705.5293,184.37292,162.59703,4.360434949103498
Nn1nc([N+](=O)[O-])c2nnnc(C=N[N+](=O)[O-])c21,1.8093828,8.108109,30.020622,5.892088,3.7823462,642.2298,621.8327,182.41685,4.291439287844348
O=[N+]([O-])c1cc2oc([N+](=O)[O-])nn2c1,1.7560836,7.4617376,24.788656,5.3275766,2.9845715,560.9659,36.92174,279.41278,3.7848133792144054
O=c1c2c(nc(C=N[N+](=O)[O-])n2[N+](=O)[O-])c(C=N[N+](=O)[O-])nn1[N+](=O)[O-],1.8621842,8.3257885,32.05934,5.88331,3.5416346,601.38434,309.8192,140.89876,4.71185490752386
Nc1nc2c(=NN[N+](=O)[O-])[nH]c(C=N[N+](=O)[O-])nc2n1[N+](=O)[O-],1.8354731,7.9795766,29.262693,5.0776114,3.321764,657.02856,342.2742,159.5977,4.713038532279044
O=c1n([N+](=O)[O-])c(=O)n2n1C=Nc1ccccc1C2=C1N([N+](=O)[O-])C(=CC=N[N+](=O)[O-])C([N+](=O)[O-])=C([N+](=O)[O-])N1[N+](=O)[O-],1.7620684,7.364876,24.352526,5.143252,2.8788087,561.8693,94.77734,131.5615,4.876578418296848
O=[N+]([O-])N=Cc1nnc2nc([N+](=O)[O-])nn2c1C=N[N+](=O)[O-],1.8315315,8.185736,30.730444,5.883024,3.6169877,614.07306,607.4414,168.71144,4.4139833571867575
O=[N+]([O-])N=Cc1nc2n([N+](=O)[O-])nc(C=N[N+](=O)[O-])n2c1[N+](=O)[O-],1.863236,8.515802,33.531986,6.165088,3.8216956,619.8409,475.3823,144.34511,4.717074150143865
Nn1c(=NN[N+](=O)[O-])c2c(ncn2C=N[N+](=O)[O-])n([N+](=O)[O-])c1=O,1.8675555,8.162471,30.89324,5.2211165,3.4062617,654.8115,247.51093,144.5082,4.660622948220787
O=[N+]([O-])N=Cc1nc([N+](=O)[O-])c2nc(N[N+](=O)[O-])n([N+](=O)[O-])c2n1,1.8735706,8.440581,33.116116,5.886724,3.6361413,617.5713,401.47952,137.31049,4.291512611682327
Nn1c(C=N[N+](=O)[O-])c(C=N[N+](=O)[O-])c2nnc([N+](=O)[O-])n2c1=O,1.8278065,7.938192,28.809542,5.288781,3.2934384,623.9212,287.77023,174.35858,4.459418861682326
Nc1nnc([N+](=O)[O-])n2c(C=N[N+](=O)[O-])nnc12,1.7758416,7.8538504,27.797913,5.4101124,3.4883568,644.63336,522.3434,181.43846,4.049092035097096
Nc1nc(C=N[N+](=O)[O-])nn2c([N+](=O)[O-])nnc12,1.7813346,7.836076,27.72619,5.3051357,3.4181018,645.8926,479.45486,175.42572,4.045528769790973
Nc1nnn2c([N+](=O)[O-])c([N+](=O)[O-])c(C=N[N+](=O)[O-])nc12,1.8064148,8.034836,29.315025,5.6632156,3.5232642,623.2073,429.4371,192.29565,4.013822741311291
N=c1nc(N)n([N+](=O)[O-])c2nc([N+](=O)[O-])n(C=C3C(=O)N(N)C(=O)N3N)c12,1.7798984,7.095068,22.826859,3.914798,2.5264077,648.8442,12.09035,180.92899,4.5590856584794075
Nc1nc2c(nc([N+](=O)[O-])n2[N+](=O)[O-])c(=NC=N[N+](=O)[O-])n1N,1.8364298,8.049394,29.789133,5.169478,3.4190893,664.3548,351.18777,146.19206,4.519412408534993
Nc1noc2c([N+](=O)[O-])c3c(C=N[N+](=O)[O-])nn(N)c3c(=O)n12,1.8042022,7.413205,24.994728,4.704237,2.8308277,604.35077,175.40775,203.75316,4.414877241956464
NN=c1c2c(=O)[nH]c(=O)n(C=N[N+](=O)[O-])c2nc(C=N[N+](=O)[O-])n1[N+](=O)[O-],1.8562714,7.695065,27.306234,4.5314045,2.8259249,627.55145,26.873598,146.45757,4.614947115684176
Nc1c(N[N+](=O)[O-])nnoc1=O,1.8026577,7.9026194,28.348022,4.948041,3.2861993,667.4223,-3.0376103,132.66129,3.846959349869376
O=c1c2c(nnn2[N+]=N[N+](=O)[O-])c(N[N+](=O)[O-])nn1C=N[N+](=O)[O-],1.8737046,8.616426,34.272545,5.949304,3.8533585,649.8464,567.0608,143.13634,4.8358204962977105
NN=c1c2nc([N+](=O)[O-])n(N)c2nc(C=N[N+](=O)[O-])n1[N+](=O)[O-],1.8395689,8.192026,30.8766,5.5514503,3.6529737,660.22424,468.6329,144.75772,4.509538511939786
O=c1c(O)coc(O)c1[N+](=O)[O-],1.8009578,6.76213,20.638165,3.547643,1.9019402,540.41766,-657.7825,268.67786,3.275697888951261
O=[N+]([O-])N=CN=c1[nH]c(C=N[N+](=O)[O-])nn2cc([N+](=O)[O-])nc12,1.7775444,7.720865,26.850859,5.262418,3.26864,622.55676,406.12717,178.5011,4.721137575171637
O=[N+]([O-])Oc1cc([N+](=O)[O-])c(Nc2ncoc2O)o1,1.7800331,7.2952843,23.999271,4.541186,2.59317,573.08,-389.3936,152.12604,4.016104564826293
Nn1c([N+](=O)[O-])nc2c(=NN[N+](=O)[O-])n(N[N+](=O)[O-])cnc21,1.8596256,8.347168,32.180244,5.5705576,3.7387598,673.9937,411.72733,153.71854,4.325782809598751
O=c1c(C=N[N+](=O)[O-])cn2ncnc2n1[N+](=O)[O-],1.7772845,7.469405,25.21836,5.0293946,2.9840782,595.1747,207.15607,131.34477,4.116779947185008
Nc1nc2nc3c(C=N[N+](=O)[O-])c(O)n4c(N[N+](=O)[O-])nnc4n3c(=O)c2n1N[N+](=O)[O-],1.8244574,7.437511,25.391443,4.3410635,2.6714556,617.99554,106.53342,158.10559,4.540972352475512
O=[N+]([O-])N=CN=c1nc(C=N[N+](=O)[O-])[nH]c2nc(C=N[N+](=O)[O-])nc([N+](=O)[O-])c12,1.7837503,7.689781,26.696716,5.233421,3.1618047,604.8434,396.81082,173.1775,4.942761903020738
NN=Cc1c([N+](=O)[O-])nc2c([N+](=O)[O-])c(N[N+](=O)[O-])c([N+](=O)[O-])nn12,1.8374227,8.244205,31.279755,5.8717093,3.670275,625.1668,400.35446,133.19945,3.9737372501626558
O=c1[nH]c(=NN[N+](=O)[O-])c2c(nc(C=N[N+](=O)[O-])n2[N+](=O)[O-])n1C=N[N+](=O)[O-],1.8703574,8.215902,31.2106,5.2779536,3.3486598,636.7067,198.02905,148.18529,4.964310929278048
O=[N+]([O-])N=Cn1nc2cnn([N+](=O)[O-])c2n1,1.7885289,8.200153,30.416878,6.1360283,3.916937,639.48035,569.97766,136.18141,4.5518799438798
O=c1c2ncc([N+](=O)[O-])n2nc(C=N[N+](=O)[O-])n1[N+](=O)[O-],1.85071,8.146295,30.6231,5.6665425,3.38474,597.19543,259.88608,141.60619,4.127472466586015
O=[N+]([O-])c1ccc([N+](=O)n2nnc3nc([N+](=O)[O-])nc([N+](=O)[O-])c32)cc1,1.734625,7.2033796,23.146267,5.259382,2.8958447,550.9894,381.79715,205.79181,3.5550754266250912
Nc1nnn2c(N)c([N+](=O)[O-])nc2n1,1.7672638,7.221609,23.415546,3.949792,2.7381496,695.5012,287.43918,315.3066,3.405446982453271
O=[N+]([O-])N=Cn1ccc2c([N+](=O)[O-])nn([N+](=O)[O-])c21,1.7720882,7.8543196,27.672638,5.8665175,3.5214992,600.6028,321.4828,139.61938,4.314168400538092
Nn1c([N+](=O)[O-])nc2c(c1=NC=N[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n2N,1.8515248,8.154778,30.66241,5.1484632,3.4574704,675.43005,246.51819,152.44164,4.637165222190627
Nn1c([N+](=O)[O-])nc2c1c(=NN[N+](=O)[O-])n(C=N[N+](=O)[O-])c(=O)n2N[N+](=O)[O-],1.88153,8.490646,33.48551,5.4855356,3.6560779,669.0784,243.57434,148.4474,4.773888417843536
O=c1c2c(C=N[N+](=O)[O-])c(N[N+](=O)[O-])nn2cnn1[N+](=O)[O-],1.8443867,8.15049,30.585756,5.615722,3.4672372,618.61255,291.93497,135.83366,4.306984895648295
Nc1nc(N[N+](=O)[O-])nc2c1n([N+](=O)[O-])c(=O)n2C=N[N+](=O)[O-],1.8680177,7.959501,29.454988,4.7772,3.0585973,642.7286,86.26462,147.08276,4.263914552292876
Nc1nc2c(nc(N)n2[N+](=O)[O-])c(=NN[N+](=O)[O-])[nH]1,1.8228457,7.5893507,26.46215,4.2480087,2.9256215,693.30396,198.93863,169.5967,4.302021794203251
NN=c1nc(N)[nH]c2[nH]c([N+](=O)[O-])nc12,1.7355874,6.756695,20.381077,3.247402,2.3417742,724.3711,146.85089,299.3131,4.086010417115361
Nc1nc([N+](=O)[O-])n2c(N[N+](=O)[O-])nnc2c1N,1.7904634,7.65134,26.585127,4.6943502,3.1711287,678.43176,285.30075,139.06396,3.696853887530377
Nc1nc2c(c(=NC=N[N+](=O)[O-])n(N)c(=O)n2N[N+](=O)[O-])n1[N+](=O)[O-],1.8550826,8.123999,30.47148,5.0070095,3.3753364,677.5708,192.53586,151.09355,4.712618369043776
Nc1c(C=N[N+](=O)[O-])c2nnnn2c2c1nnn2[N+](=O)[O-],1.8250629,7.9037437,28.63787,5.4496603,3.42429,630.01337,674.27924,147.68625,4.308294283562143
Nc1nc([N+](=O)[O-])nc2c(=NC=N[N+](=O)[O-])n(N)c(C=N[N+](=O)[O-])nc12,1.7728884,7.5570984,25.766144,4.836355,3.1148868,645.6419,393.7463,172.94942,4.608318500452672
O=[N+]([O-])N=Cc1nc2nonc2n1[N+](=O)[O-],1.8313377,8.540756,33.44032,6.656382,4.099466,614.38257,540.04004,122.97984,4.280114559264415
O=c1n(C=N[N+](=O)[O-])c(=NC=N[N+](=O)[O-])c2[nH]cnc2n1[N+](=O)[O-],1.8407643,7.8087263,28.110779,4.8789306,3.0411334,625.0946,167.53021,142.88821,4.784642981504811
O=c1[nH]c2c(=NC=N[N+](=O)[O-])n([N+](=O)[O-])c(C=N[N+](=O)[O-])nc2n1N[N+](=O)[O-],1.8709615,8.254563,31.501379,5.3483315,3.4000235,638.1885,214.27417,137.86656,4.882542929278047
Nn1c(C=N[N+](=O)[O-])nc2c(c1=NC=N[N+](=O)[O-])n(C=N[N+](=O)[O-])c(=O)n2[N+](=O)[O-],1.8532318,8.137282,30.560894,5.2887936,3.3760097,640.4842,297.51108,154.70149,5.119510571199729
O=[N+]([O-])c1nc2ncnc(O)c2[nH]1,1.7271554,6.4440765,18.408619,3.4344242,1.9824549,579.83167,-63.79582,288.26315,3.4116705192395944
Nc1c(C=N[N+](=O)[O-])c([N+](=O)[O-])nc2ncc([N+](=O)[O-])n12,1.8070502,7.614184,26.403482,5.03016,3.0380948,605.77496,223.02762,196.9422,3.9624955435090916
Nc1n[nH]c2[nH]c(=O)n(C=N[N+](=O)[O-])c(=NN[N+](=O)[O-])c12,1.8016399,7.447983,25.22548,4.219984,2.8045535,669.18243,98.77011,161.79993,4.582486535411927
Nc1nc2c(nc([N+](=O)[O-])n2N)c(=N[N+](=O)[O-])n1N,1.8271782,7.8732567,28.431343,4.7996087,3.3370981,699.392,312.36115,158.66469,4.055645558909132
Nn1ncnc2c([N+](=O)[O-])nnc1-2,1.7614598,7.5295296,25.553785,5.10387,3.3111198,649.97656,467.39352,283.85965,3.5753935961626713
NN=c1c2nc(N)n(C=N[N+](=O)[O-])c2n(N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.8372072,8.059446,29.778652,4.944965,3.3930352,689.58154,211.16653,155.85161,4.801367282105801
O=[N+]([O-])N=CN=c1c2nc([N+](=O)[O-])nc(C=N[N+](=O)[O-])c2ncn1C=N[N+](=O)[O-],1.8041915,7.773005,27.530153,5.2960362,3.2074716,606.2462,444.61655,164.4439,4.920883227266113
Nc1nc(C=N[N+](=O)[O-])nc2c(C=N[N+](=O)[O-])nc([N+](=O)[O-])nc12,1.7697352,7.433885,24.929033,4.912203,2.9679906,605.3774,358.78976,166.13141,4.372351383871676
Nn1c(=O)n(N[N+](=O)[O-])c(=NN[N+](=O)[O-])c2nc([N+](=O)[O-])n(C=N[N+](=O)[O-])c21,1.8932737,8.5296755,33.848248,5.5580688,3.684064,665.306,265.34918,155.45474,4.78396617252129
Nc1[nH]c(=O)c2cnn(N)c2c1[N+](=O)[O-],1.7431026,6.5397534,18.965336,3.4362137,2.1900706,640.4813,-22.934752,326.62814,3.3305600418808394
Nn1c(=NC=N[N+](=O)[O-])c2c([nH]c(=O)n2C=N[N+](=O)[O-])n(N[N+](=O)[O-])c1=O,1.8553869,7.9174147,28.911833,4.692156,3.0761278,659.7727,36.084476,155.64214,4.92421826953033
N=c1c2nc3c([N+](=O)[O-])nn(N)c3nc2n(C=N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.8486862,7.815607,28.278254,4.841798,3.0502183,632.42645,293.99133,152.46259,4.602636467739587
O=c1c2c(nnn2N[N+](=O)[O-])c(C=N[N+](=O)[O-])cn1[N+](=O)[O-],1.8327918,8.109543,30.126265,5.6548805,3.466708,614.3134,291.16733,131.49092,4.467727007773458
O=[N+]([O-])NC1=CN(N[N+](=O)[O-])C(N[N+](=O)[O-])=C([N+](=O)[O-])C1=C1N=NN=N1,1.8679587,8.59865,34.207237,6.1713653,4.020824,652.4025,575.08765,138.20244,4.692782016936187
Nc1nc(N[N+](=O)[O-])c(=O)n2c(N)c([N+](=O)[O-])nc2n1,1.7803015,7.251992,23.7803,3.9807382,2.5790002,651.0456,7.438845,158.10869,3.573763981167925
O=[N+]([O-])N=Cc1c([N+](=O)[O-])nc2nnn(N[N+](=O)[O-])c2c1C=N[N+](=O)[O-],1.8305938,8.261226,31.220211,6.0213637,3.70396,615.50104,537.27655,134.26698,4.631722456496628
NC1=CC(=C2N=NN=N2)C([N+](=O)[O-])=C(N[N+](=O)[O-])N1N[N+](=O)[O-],1.814755,8.154879,30.304743,5.6911764,3.7479908,660.7492,520.2254,144.68803,4.566769549648772
O=c1[nH]c2nc(C=N[N+](=O)[O-])nc([N+](=O)[O-])c2[nH]1,1.8205836,7.2981806,24.379276,4.195872,2.5028226,600.3051,10.437991,177.42607,3.878326571988774
Nn1c([N+](=O)[O-])nc2c(=NN[N+](=O)[O-])n(C=N[N+](=O)[O-])c(=O)n(N[N+](=O)[O-])c21,1.8935149,8.518787,33.819893,5.487082,3.6484423,667.4047,246.53558,154.22864,4.800310247365366
N=c1c2c([N+](=O)[O-])nn(C=N[N+](=O)[O-])c2nc(N)n1N[N+](=O)[O-],1.832859,7.9865427,29.307987,5.058614,3.345423,663.97253,305.17084,158.50598,4.515574073099938
NN=c1c2c(nc(N)n1C=N[N+](=O)[O-])nc([N+](=O)[O-])n2N[N+](=O)[O-],1.8159218,7.9911723,29.139881,5.105679,3.4441323,678.0462,365.65378,146.04404,4.608682563605402
O=[N+]([O-])N=Cc1nonc1[N+](=O)[O-],1.8019173,8.689127,34.150692,7.001443,4.405586,627.89435,354.93423,180.71867,4.068743486272563
